ESTADO;INSTRUMENTO;NO_MACROREGIONAL;REGIAO;MUNICIPIO;STATUS;FASE;ANO;DATA_PROCESSAMENTO
MA;1º RDQA;MACRORREGIAO NORTE;Viana;BACURITUBA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Viana;BACURITUBA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Viana;BACURITUBA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Viana;BACURITUBA;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Balsas;BALSAS;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;BALSAS;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;BALSAS;Aprovado com Ressalvas;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Balsas;BALSAS;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Balsas;BALSAS;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;BALSAS;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;BALSAS;Aprovado com Ressalvas;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Balsas;BALSAS;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;BALSAS;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;BALSAS;Aprovado com Ressalvas;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Balsas;BALSAS;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;BALSAS;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;BALSAS;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;BALSAS;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Não Iniciado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;BARAO DE GRAJAU;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Em Elaboração;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Em Elaboração;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Em Elaboração;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Em Elaboração;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Em Elaboração;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;BARRA DO CORDA;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Não Iniciado;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Elaboração;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Não Iniciado;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Elaboração;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Não Iniciado;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Elaboração;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Não Iniciado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Elaboração;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Elaboração;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;BARREIRINHAS;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em apreciação pelo Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em apreciação pelo Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em apreciação pelo Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Não Iniciado;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;BELAGUA;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Não Iniciado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Não Iniciado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Santa Inês;BELA VISTA DO MARANHAO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;BENEDITO LEITE;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Em apreciação pelo Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;BEQUIMAO;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;Pedreiras;BERNARDO DO MEARIM;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Pedreiras;BERNARDO DO MEARIM;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Pedreiras;BERNARDO DO MEARIM;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Pedreiras;BERNARDO DO MEARIM;Avaliado;2018-2021;2018;2025-10-20
